,order_id,customer_id,delivery_to_estimated_delivery_delay,order_duration,approval_delay,delivery_accuracy,customer_city,product_id,seller_id,price,shipping_charges,product_category_name,product_weight_g,order_purchase_is_weekend,customer_order_count,product_weight_to_price,product_volume,price_to_shipping_ratio,order_status_canceled,order_status_delivered,anomaly
12122,i3dpM3h8yh8e,SKV23T8QtcMa,-0.06286077724215516,0.3402097443048545,-0.8057486707990454,0.05737660206659086,campo grande,g5vCLowi7j5I,x7dLy2nN7QGy,-0.8942949642941972,0.18828944892943777,health_beauty,3.8545778441306116,0,9,0.13920825457687674,5.178846241558558,-0.002894137900118406,False,True,True
12131,8HAEboUqBtU2,Xd217Tca2lid,2.9840581172604317,3.4517359860196635,-0.8081635799411836,-2.9946597089277067,guarabira,hrjNaMt3Wyo5,r7VxefoTVHbb,-0.6673757791941315,-1.0293493231011015,toys,-0.5787859926916973,0,95,-0.30783599397406414,-0.07986833505531192,-0.002752954268290307,False,True,True
12226,5zanSVBXs4VQ,vX8pDAzeMtbK,1.368267794418151,1.3070430464305496,-0.14861474077490855,-1.3802243124617293,recife,Y0TFdzbMEGBQ,ifxCRnLMwwNK,-0.9064213027462334,5.156328524037953,toys,-0.8307711486034449,0,1,-0.3160397115010745,-0.878129590246332,-0.0028955519384737533,False,True,True
12227,7rBhX6z5dA9V,Y15O1kHTQZkX,-0.8938386575610426,-0.6803854370068873,0.8832867717914976,0.8901691882072074,itamarandiba,k0tXJd1I6Atc,EGW4UK5bOeEZ,-0.9992661199278048,-0.3911480811950837,office_furniture,1.0449433557146264,1,21,0.14680736384939816,1.325142601870468,-0.002894587025910405,False,True,True
12248,vHvbmOHjXVxi,zMnDk84YHwMm,-1.3093275977204863,1.2275547391868826,-0.8048972605245737,1.3038731203161913,capitao poco,em3HM1GpHKEn,7aCGgNx3FvdH,-0.6760962991431316,-0.2030130969644019,toys,0.8150069009451564,0,32,-0.24733020529868557,0.8519057085016092,-0.002890184678322211,False,True,True
12280,dpeMS5DxjO1M,CLUSpC2TXRNh,-0.6630114685835738,-0.4453496670350653,-0.8146420381205735,0.6652590101530067,reriutaba,Gl4MDYLcs48C,7O1D7hGcPvl6,-0.8472459315154595,-0.18949896169682262,toys,3.8545778441306116,0,1,0.041693551543957506,7.094110159016129,-0.002892715090872095,False,True,True
12281,QlRdEvx4zbHr,bW2aoKpG7iB5,-1.1246658465385113,-1.0577855340310867,-0.14770140975320253,1.1173220641550732,guarulhos,Qng9euaMfARN,G176L7hpmqu4,-1.0407973786070752,0.3533441122536922,toys,0.6181434978891036,1,5,0.5794314792594785,-0.8398687667656709,-0.0028956307042887408,False,True,True
12286,WII5TsIXPwUl,DDIKPdgKrqek,0.12180097393981981,-0.1649779643272926,1.6734109866881284,-0.12275130740766053,presidente prudente,Zr55Co3bPHup,rH2EKLLsqvkB,-0.97447965204881,-1.041496860420274,toys,0.7126379313560088,0,15,-0.03555389091668819,0.6942983814139595,-0.0028444711917420674,False,True,True
12301,1MH2XAxiON76,YhY66tz4h4e0,0.26029728732630103,0.47077699420231955,-0.6005046139975138,-0.2628214867320577,vitoria da conquista,J5khsr8XxuLO,hLzo2H5Hi4Td,-0.6337817602289211,-0.8662686345912126,toys,0.8150069009451564,0,9,-0.2544124828613432,0.865212532469709,-0.0028684620691115286,False,True,True
12310,Zz597amh2OSa,Rsh74XoL2UzZ,1.137440605440682,0.8912964047930557,-0.1483670577859713,-1.1438379625284698,rio de janeiro,MrU5WskQnyOH,MD95fJyKH99j,-0.8025641456689853,-0.41923926124566974,toys,-0.8228966124812027,0,6,-0.3171420884721664,-0.9552143322085315,-0.0028907241130312297,False,True,True
12316,D1qxR139TvM0,ZslLlhdudkxM,0.5372899140992635,0.7331739891616043,0.3631524950232761,-0.5503137429129962,maracanau,QlLFbAoKvvfE,EqPcJSwcfSMn,-0.913163314842533,-0.6337951391455516,toys,-0.8543947569701711,0,2,-0.3184367155436788,-1.0187551575706828,-0.00289136305321763,False,True,True
12318,hZKwJrotOqor,jLXHDXqBcdL3,-1.6786511000844364,-0.9555884307885973,0.3286935991873816,1.6846754117375509,penapolis,ThCFYPEJpJyK,bd8RhBYu7arp,-0.7682274609995353,0.6079868633068428,toys,-0.027568464134749508,0,4,-0.2725839292970835,0.006522292710859356,-0.0028936333815270457,False,True,True
12322,z8fJC2fZYs77,Cz9KfUDETYhF,0.629620789690251,0.3198497265437145,-0.7295319710470115,-0.6284957322709807,lins,GJlcLzqGUQZv,8k0MN1tD94EB,-0.5078767150570614,-0.7696957129037924,toys,-0.019693928012507297,0,8,-0.29442179235147437,0.4555164644630017,-0.0028721114498338218,False,True,True
12330,wrAU9CaZWInC,6YTzbaFv1a7X,-1.35549303551598,-0.6973184519367877,0.9845194534261935,1.3529390916715647,cachoeirinha,KSlw6JjTa6iB,MKi0mV44Muyo,-0.19862607415106528,-0.6067668686103931,garden_tools,1.7284530911252414,0,1,-0.26946870278917523,-0.27428429325293924,-0.002872135350231175,False,True,True
12331,VLOuoq55yZ7D,VBRX4XnkNyiE,1.368267794418151,1.2171668215281835,-0.7514751358481708,-1.3669409283964107,contagem,KvidPAEAVI5p,Mhg6gqpiKkO7,-1.0532196229256445,-0.3424060877019047,toys,-0.8543947569701711,0,73,-0.303082700190819,-0.9765526690838808,-0.0028956072093234164,False,True,True
12404,3UOTRgNAxR61,HKasjU0105BP,-0.2936879662196239,0.036050483772717766,1.8204495410894064,0.32385212541004194,santa fe de goias,hfEa3c65LTA2,0Mzbc3aACMOQ,-0.8836249468715682,-0.12693914450308488,toys,0.06692596933215582,0,132,-0.2342941529168057,-0.8077427151366727,-0.0028934106772452064,False,True,True
12536,qkaGEDdLSCD3,k4oMTEfhMf9n,-0.6630114685835738,-0.44939341218489126,-0.8096187175011899,0.6583591831647907,bauru,0IjTTPekYrA6,BGPWBRIq3VJB,-1.0503185850184587,-0.3269179776199599,toys,2.7915154676279266,0,10,3.0284555858501276,1.8180581836910377,-0.002895563781677511,False,True,True
12546,fvcRFwmAfXRP,hX0e9c8tEWcK,-0.4783497174015989,0.5204016498731796,-0.7841460701076748,0.4743113673291639,cicero dantas,ireaPRqi0Gvz,EGW4UK5bOeEZ,-0.8309943171594051,0.3144719928323406,toys,0.42915463095529316,0,9,-0.22744362202008622,1.047388583543004,-0.002893723943994595,False,True,True
12555,h8AN0omD45NY,TQOxkM7aCaiA,-0.10902621503764891,-0.9089894656563079,-0.7697494963756972,0.10009165102318061,sorocaba,sW76dC2S8zrI,AHG0TE6bRNNY,-1.0619343407988304,3.257061064185355,toys,-0.5236642398360025,0,4,0.5266531892003559,-0.16462895097683847,-0.002895857951746803,False,True,True
12559,qLVEuhf7zDGT,6rK4uUMxQ4Vx,1.6914258589866071,1.3681327698896963,-0.8051139831398937,-1.691156827591392,recife,x7WfCsbyQ7QV,vDmtF6gSG8GP,-0.8605907058885137,0.18935235844486523,toys,-0.8228966124812027,0,1,-0.316303159149559,-1.0344032712792723,-0.0028938037230808755,False,True,True
12560,luSKH7IGhNxI,tu4MmhD3tVuu,0.3064627251217948,0.6158382258185509,0.18102809722035604,-0.30620046414428637,rio de janeiro,asn79dXmEFIB,8CQ9epWunOJD,-0.8778634855878973,-0.9601083603818191,toys,-0.8543947569701711,0,9,-0.3187539706165647,-0.8527903152068547,-0.0028730146670419765,False,True,True
12569,1hEu7p6HZr3e,1i0Fy6A7tj0s,0.16796641173531354,-0.16123560632095724,-0.7098876139869261,-0.18225288589896788,pirassununga,x6dY8iZRLxwE,yHsOFiqVrV1u,-1.0584124807795068,0.4956221431044983,toys,0.6575161785003142,0,6,2.157216858732683,1.444637288372424,-0.0028957942445079696,False,True,True
12575,qBMdEsySqaPP,X9MJisFBZ2gs,-0.9400040953565364,-0.9443371813302736,-0.8060350542550041,0.9314841559644359,sao jose do norte,B2PGH4psBhrc,sCFB5ngSqQzf,-1.0521578430516145,2.5667772560233852,toys,-0.003944855768023338,0,3,0.5591209666828761,-0.04460080605299844,-0.00289582052022692,False,True,True
12578,qr68mXTtamR0,hP3GQu6zyDt5,2.245411112532532,2.345684387344763,-0.8062208164967071,-2.2608994616226075,porto alegre,4qMZeUMgH3CW,V0koygjO8uRW,-0.9940384496190561,-0.9150106280843917,toys,-0.7913984679922343,0,4,-0.30229394349079625,-0.7603241887470075,-0.0028896238237665402,False,True,True
12582,Yn5ZFx5WK18Z,NJ8f2paaa4fW,-0.10902621503764891,-1.1954974320948246,-0.8075134120952232,0.10932833497693341,sorocaba,ZZFvBfRz2Ue0,yGbPyLPc8PmT,0.6131423530376383,0.6515661534393736,toys,-0.8228966124812027,0,16,-0.31967666792058835,-1.0258679365291326,-0.002883639134337578,False,True,True
12598,G7Yx61WjsZA0,8x3jGsTE3C2h,-0.33985340401511765,-0.5930589151045306,0.5172422745158619,0.3442429144174749,cariacica,m67hoARXfoev,xWeDa6d8k06C,-0.9897391114406069,0.33011194713077513,toys,0.728387003600493,0,4,0.022699103648570095,-0.11377258142392255,-0.0028951694315084114,False,True,True
12602,tFUjpDYr3mtH,g78cMEUo9kax,0.9066134164632134,0.8986473500415035,-0.8095722769407642,-0.909076926574446,sao jose,S9aGFm9OfTGa,VEpUiS8q8p8X,-0.9662987251505463,-1.0270716598537568,toys,-0.8098248825182809,0,10,-0.3101725013855146,-0.9465900877214111,-0.002861588810267898,False,True,True
12612,CU284hOemhS8,nrdnjwtcHvNw,-0.6630114685835738,-1.0069811169215372,1.991954530741643,0.6631752056931244,sao paulo,d0gLt5qG6suy,WPmASwhpqDlG,-0.8056392458506021,1.225385447553778,toys,-0.6811549622808447,0,3,-0.3079672626788403,-0.6996284749682361,-0.0028944426017370314,False,True,True
12615,6TeWEakPcaub,flfNu9buwxyt,-0.6168460307880801,-0.5886804744281547,0.5302688517152804,0.618283263194234,venturosa,08pj5e74HPRV,XePbD5Ocm6Yk,-0.6459661194391009,1.837469484223575,toys,-0.4921660953470341,0,6,-0.30498299025448805,-0.47154536303394645,-0.0028940583382038127,False,True,True
12621,GwcZBlF7YfQ6,nwjZ4Saw3AtT,-0.5706805929925863,-1.0721983937201431,1.3930415833045673,0.5971343866592905,americana,fktVsMNpQcuY,tijNBaiwsAmy,-1.034014751980075,1.319680705993853,toys,-0.7814765524782092,1,14,-0.27698546052919343,-0.9452564416667018,-0.0028956954246379964,False,True,True
12635,DyT4Dc0cHFnf,AvlA0G64Kd9r,-0.8938386575610426,-0.8761989742301395,-0.8071186673316045,0.8999478218189473,sao paulo,bIEg5jBI5qCt,EGW4UK5bOeEZ,-1.0630773497342614,0.6930196245410492,office_furniture,1.6706539959879843,0,58,7.112961724494067,1.7091437558897753,-0.0028958367963549964,False,True,True
12693,cOw6o6442hZa,FbjlaWfmpBFq,1.183606043236176,0.8549580333390614,1.5888969068066963,-1.1911122365446531,sao paulo,82DpsHGTLkGB,RsUgQvBvc24M,-0.9787151673933012,-0.10826230587485748,toys,-0.8002179484491455,0,119,-0.30698946544084216,-0.9120634731939361,-0.002894700607969598,False,True,True
12812,h5w4yY9ELh2B,YBTdY2i0H8nB,-1.540154786697955,-0.8677998893792855,-0.8008646718609391,1.529520521103567,itapecerica da serra,8zSQTE4XAamB,FWPDMauONCdH,0.2360074251034968,-0.40268824164829753,toys,1.8347593287755095,0,2,-0.2849680170459295,-0.9384993016561745,-0.0028712566209120843,False,True,True
12814,Vg5WzdDkUTvi,6YTNCUPytcGU,-0.6168460307880801,-1.0486923454558306,-0.4344486501018974,0.614388501585006,sao paulo,ZTsfMadzXGDu,s9PULoMk80qE,-1.035871416240674,2.391093497544855,sports_leisure,-0.47641702310254996,0,55,-0.11768386952306358,-0.97311482592063,-0.002895758748109898,False,True,True
12869,SgVLmwJNLCK3,daKbZEghow7K,-0.5706805929925863,-0.8507282685972986,0.5541857403345332,0.5586195813007843,sao paulo,UhloWwjuedg3,ZwPs6shk3lvP,-0.7987811922380151,-1.0266161272042875,toys,0.858316849617488,0,2,-0.21153042957742274,1.7771597046799514,-0.002806681213170558,False,True,True
12871,Z53wpJccBRVK,46wTEOMmdeF4,-0.24752252842413014,0.047338265006009995,-0.15194298093875291,0.24253988190705836,presidente dutra,9o5aGPLpSZGU,EGW4UK5bOeEZ,-1.0576814192268962,-1.0223644891425774,office_furniture,0.6614534465614352,0,25,2.001449933790682,0.34369765192037244,-0.0028925538126966218,False,True,True
12896,TNjUruuYRGrD,NWv1r9emnnXB,-0.2936879662196239,-0.4221224421708806,0.35760284805240106,0.32233809033392724,santa rita de minas,EI65whCHhs1z,V3iKL8r9W9NR,-0.6047191624747346,1.341090740518894,furniture_decor,-0.32680083677994975,0,3,-0.3002838074891991,-0.5891729450593097,-0.0028934687506589575,False,True,True
12899,mpJLsd5jwdvT,c2SrR9m7sJ9b,0.12180097393981981,-0.44937944415328557,-0.43859734016659635,-0.12115488314365828,sao paulo,ktgKqRgXLHvS,7pSVHefSTxDD,-0.8721890554414421,-0.5726019199002208,toys,2.697021034161021,0,2,-0.012314036197300279,2.1670289013399797,-0.002890884585327169,False,True,True
12901,pKRat2qXbiwU,ZAZoTUBcgBFM,0.5372899140992635,0.2096596858309037,-0.8087053864794838,-0.5410107196131523,nova friburgo,V4BbPsZl5NMn,rH2EKLLsqvkB,-0.97447965204881,-1.0000433893185983,toys,0.728387003600493,0,5,-0.03272205441127939,0.7243498725134099,-0.0028775703905672993,False,True,True
12906,ebZt3Kcnkmxk,tpoILhTFZxba,-0.9861695331520302,-0.537289937223154,-0.8101450438526816,0.9861231673862004,itajuba,jW7Wbdz9tm6y,cnRUSXBmaGmE,-1.0224918294127334,-0.46205933029575236,toys,3.8545778441306116,0,2,1.4087013223910765,7.489906671474865,-0.0028949164795389237,False,True,True
12908,IhSJLqOcDYl9,3CTeFe20IAf0,-0.2936879662196239,-0.15713652627669372,-0.057018475428552595,0.286075612774164,joinville,C6MIR57dkDWp,YerjZTY7wKZq,-0.9587850369709353,-0.19405428819151221,auto,0.9331249427787879,1,2,-0.04213128824921143,0.9823066560731885,-0.0028942986402073294,False,True,True
12910,PUI1Dmb1WsvL,k9fFjOmONcVi,-0.8938386575610426,-0.8761989742301395,-0.8071186673316045,0.8999478218189473,sao paulo,bIEg5jBI5qCt,EGW4UK5bOeEZ,-1.0630773497342614,0.6930196245410492,office_furniture,1.6706539959879843,0,58,7.112961724494067,1.7091437558897753,-0.0028958367963549964,False,True,True
12968,1yXVnKLgLLi9,hfi4St1Yk7JC,-0.4783497174015989,-0.6946204729089644,-0.19685100287043772,0.48621499999473,sao paulo,rnieDmMjZcGr,wR4cqCClYDyY,-0.7682274609995353,1.4719804551329765,toys,0.8858777260453354,0,3,-0.22101322342858118,-0.9518950353612549,-0.0028943979877506607,False,True,True
12971,6r5zo8c3z56V,YBheySS8lsbI,2.245411112532532,1.4677361171094196,-0.7923505691162211,-2.2547416723201055,campinas,VcRU5d314wk8,RlOHlMxGbwXj,-0.9827185997052175,-1.0244903081734325,toys,1.7363276272474835,0,40,0.19333096322351023,0.6503769713455321,-0.002868939046358169,False,True,True
13011,mrF3kl2fRguU,JxP3J9gmupF5,0.26029728732630103,0.7100246629352195,-0.14239170567786025,-0.2709951361641709,salvador,WdEGMSKFxbEZ,EGW4UK5bOeEZ,-0.9876503641474331,-0.23915202048893958,office_furniture,0.4606527754442614,0,17,-0.04206408076858695,0.21175560224112905,-0.002894649054743038,False,True,True
13028,Hp4WCbcRzkCl,xbtVsQFfjpr7,-0.6168460307880801,-0.9251483292960662,-0.030222272062903982,0.6115851292179245,belo horizonte,rHSTHjYFnJS8,g6AdzghqF6DD,-0.07964290542575087,0.4778563697752087,toys,0.6653907146225563,0,117,-0.29380570553018226,-0.6714144517663853,-0.0028878693230455577,False,True,True
13145,vi0PzLGTUXl9,p0AhEoc2pofB,0.5834553518947573,0.9007070974713475,-0.8064684994856441,-0.5856362347382247,juazeiro do norte,ur1jYKoxFzEd,r7VxefoTVHbb,-0.7729793610915054,0.1574650729820379,baby,-0.3031772284132234,0,2,-0.2876300126240922,-0.07986833505531192,-0.0028928543221314732,False,True,True
13147,h6H1xD2VfMBg,NRsYkbRUkP1l,0.629620789690251,1.1032693428880511,-0.12188819824989869,-0.6405208087394719,paulista,82DpsHGTLkGB,RsUgQvBvc24M,-1.048746222472764,0.3349709620584438,toys,-0.8002179484491455,0,119,-0.2612000098696589,-0.9120634731939361,-0.0028956983804615797,False,True,True
13266,WgsH3VBvA7ad,T8ksa7kqcsWP,-0.01669533944666143,-0.5779686058826018,-0.8047656789367006,0.013341186124894653,santana de parnaiba,82HNxfqs4I5O,N3mXcgGOiRpF,-1.0209020606395955,-0.45871875753297997,toys,1.5867114409248833,1,2,0.549061786523632,1.519499286910108,-0.002894889011033934,False,True,True
13268,taFINN4CvjwU,pO9rl2RCKMpt,-0.5706805929925863,-0.5932727334344935,0.37822245688142697,0.5643236950751782,gravatai,MXfRU6BvSbFp,lDgTgJkGaleB,-1.043808655954734,-0.18463994676915366,cool_stuff,1.5473387603136728,0,43,1.3165870913775883,1.573852772784262,-0.0028955222097206395,False,True,True
13311,9KVcsf80F96K,RaNwmhycZCHF,0.07563553614432607,0.0616001625073286,0.340141197332325,-0.08485870091612309,rio de janeiro,HPOCq8vZi22U,EGW4UK5bOeEZ,-1.0430021674165364,0.6571843894494906,office_furniture,1.2323573154239884,0,41,1.058966791946819,1.036363776157407,-0.0028956903420988053,False,True,True
13352,hRqnVHEa3z66,LaXi8psjDVMC,-0.4783497174015989,-1.0759590176139628,-0.2613414611149738,0.46522020194103075,curitiba,ZpVJXdLXSI8L,sCFB5ngSqQzf,-0.830414109577968,2.9248259185059906,toys,0.6732652507447984,0,2,-0.21029336154934425,0.2621377865301483,-0.0028951316395907766,False,True,True
13354,5nLV5DWCxwkI,74Aq0byR0iKE,-0.5706805929925863,-0.26683070186750535,-0.753572701160733,0.5723143763108139,belem,Biwi1BNtUB7l,r7VxefoTVHbb,0.6131423530376383,1.837469484223575,toys,-0.6339077455473922,0,295,-0.3177695007618577,-0.45803108301289186,-0.0028886407398079884,False,True,True
13649,N5d156dxI03e,2Ncc5hUUMIzc,-0.38601884181061136,-0.43711658686752447,1.727367177809427,0.38188835334534993,vicentina,TbAfJcSHD1J5,fquh40THqSKm,0.5554987298218586,-0.5407146344373934,toys,-0.3622362493300393,0,1,-0.31484606109558066,-0.6522099485785708,-0.002857150380189203,False,True,True
13650,DWNWlCLuDN6p,F6QeoffDzSbI,-0.01669533944666143,0.36722284296614593,-0.8061434155626641,0.015445855379112102,maceio,6y97JDwsugrx,2ZJaGRSW74BZ,-1.0070292973674337,-0.42470565303929725,toys,0.8071323648229143,0,1,0.14015412602421284,1.7466933014745916,-0.0028946708265421175,False,True,True
13651,S0490uKfE5Dt,6RByhcMsJ5qc,-1.1246658465385113,-0.9660150291502048,-0.8008414515807262,1.1218764742621277,sorocaba,RnzqI9aaSdzx,x7dLy2nN7QGy,-0.9992603178519903,-0.9919956458446464,health_beauty,3.8545778441306116,0,1,0.8317920343225881,6.412468842164691,-0.002883876475894188,False,True,True
13652,tOi40lI7KIpm,zf52U3RU1Qub,-0.15519165283314265,-0.4773531136034559,-0.8078230158313949,0.14481132522012446,lagoa santa,6w2ZfAyUMxor,8nCo4Zb12mDs,-1.0584124807795068,-0.807201234376737,furniture_decor,1.3189772127686514,0,1,3.229892666718292,0.7704051162693721,-0.0028953699364304775,False,True,True
13653,Tv7pfjijYuMh,sp1XES3jnwO0,-0.4321842796061051,-0.5801750176443042,-0.8070025659305402,0.4643058959533699,santana de parnaiba,O5QswBbVj4JF,jWzS0ayv9TGf,-0.8501469694226451,-0.9976138818547639,toys,1.6733313382695465,0,2,-0.12277560457367194,-1.0344032712792723,-0.002855000216627554,False,True,True
13655,fUOJj0kEcl1u,n2vlC25LVIGM,-0.9861695331520302,-0.2063797472383233,-0.43105074909741453,0.9776274511287086,rio de janeiro,rh8fk7duriwu,EGW4UK5bOeEZ,-0.6760962991431316,-0.6593049675158135,toys,1.712704018880757,0,4,-0.20853650902335505,0.9991995060995067,-0.0028837722024720406,False,True,True
13659,65ogchbJ1iO6,RuXBvWRyQutY,0.3064627251217948,0.43100785929319174,0.08920736916527534,-0.3133918632584679,joao pessoa,wIRvInFDV7jJ,ItYhqrkUww7D,-0.03901096849770793,-0.19557273035640876,toys,-0.7441512512587817,0,22,-0.31807688596636113,-0.3477830091569203,-0.0028810780434935326,False,True,True
13681,NvrPoNT1n5DT,Hu7bvv8FjAZG,-0.06286077724215516,0.5756919540560712,-0.7808642705042563,0.0568945718179762,santa cruz do capibaribe,J3OGEn3afuE2,Ty2rCht628LC,-1.0508929905240816,1.4407005465361076,toys,-0.8386456847256869,0,1,-0.29042831135994784,-0.6891963991625097,-0.002895788370104808,False,True,True
13682,D85HE8KL0ZjU,um1X9o4f7R0d,-0.5245151551970926,-0.9266036907429743,-0.8146420381205735,0.5324299844523595,sao paulo,sXGp69dPXaUM,lfRV5qiPQJXi,-0.9940384496190561,-0.6230141997747861,pet_shop,3.8545778441306116,0,8,0.751417513458213,-0.7498328397832941,-0.0028937610151676236,False,True,True
13690,xAz7hhxAzQi4,8ZsngNFKRAaa,0.9066134164632134,0.8388260312985439,-0.24654240252597312,-0.9040025015931924,porto alegre,NC6oQrQwQvei,KH9VVC2iPaCb,-0.9841749207346246,-0.3424060877019047,toys,-0.846520220847929,1,34,-0.31541950739062574,-0.9488128311459266,-0.0028944132022306977,False,True,True
13724,jd6BLapqX8cY,FiwBVn5bioqf,-1.8171474134709176,-0.18937474322245548,-0.8074050507875632,1.8261050126620915,rio de janeiro,WLLiA4mUTe7i,cdFuckm1t0Np,-1.0425612096546442,0.6377483297388149,toys,1.6654568021473044,0,2,1.3151884209826628,1.7707582036173466,-0.0028956849645587882,False,True,True
13726,C23Aby5gHdqW,GMUvdwWF5gQI,-0.06286077724215516,-0.8292368402761039,2.6364411481431707,0.05963160483896658,sao jose dos campos,8WgqcyxYXG4d,l1pYW6GBnPMr,-0.6163755327858067,-0.8179821737475025,toys,-0.8228966124812027,0,14,-0.31838115634023634,-1.0206518986262694,-0.002872951882948684,False,True,True
13740,ytNnZS6zlrj5,rYqL2siarNJu,0.9989442920542009,1.0366348481134597,-0.8045102558543592,-0.9955449142571176,sumidouro,Oe9RxwZQV7Ks,KH9VVC2iPaCb,-1.043994322380794,-0.10628833106049192,toys,-0.846520220847929,0,47,-0.3040399204436584,-0.906136157395228,-0.002895553725471553,False,True,True
13787,a2d8JqkocY7K,35nC9OoxyhFk,0.7681171030767322,0.7064633521077722,0.07244232685158557,-0.7775211883229698,porto alegre,X9sl5gbsIDb6,RKad98cTxhSb,-0.782314901076829,-0.6799557809584065,toys,-0.5827232607528183,1,146,-0.30312875564143593,-0.41653987242193485,-0.0028865715309816242,False,True,True
13933,434mXAW70MYQ,a4r0iHc6IJPs,0.629620789690251,0.33188157407599816,0.5281558062159093,-0.6331448364446334,araucaria,b2xZjw0DJ1ba,9fFFM6RBxCkT,-0.9096182465199522,-0.9131884974865159,toys,0.08267504157664005,0,2,-0.21860237272890357,0.022081496682468248,-0.0028827294754670157,False,True,True
13935,hqnszKzvlCgh,1tiNTIkqeIaA,-0.6630114685835738,-0.0993233806930339,-0.8115150403852408,0.6770010744111569,rio de janeiro,jDnL0ueZqHPO,EGW4UK5bOeEZ,-1.0171829300425836,0.6014575619977877,toys,1.6693940702084256,1,5,0.5136769853861259,0.3498916969300225,-0.002895490544699157,False,True,True
13940,hRWKc9BuxgvM,rRvqbyIfxdrg,0.6757862274857448,0.7702720066421503,-0.41646067303032974,-0.6893166077579413,nova friburgo,BmlArwsBhESM,rTKC7c3Tt984,-1.0533472685935605,0.8863173121323792,toys,-0.5630369204472131,0,25,0.015462008682899656,-0.22722140581119654,-0.0028957786019680703,False,True,True
13965,N3mVy2y4yRBw,1Mjp0ANEdCWN,1.4144332322136446,1.316986673237794,-0.6885249561910883,-1.424103509943275,itaperuna,CKTiEGaIRVPU,r2e5TlYWDPBS,-1.0507073240980216,-0.17446638426434682,toys,-0.7284021790142974,0,8,-0.1877569656211879,-0.7129056623573423,-0.0028956230649396547,False,True,True
13973,qO6S7DFvM7th,GLAafNgLtBSQ,-0.2936879662196239,-1.1671605938229086,0.19596647749063362,0.2983200370805375,guarulhos,8F8WuGEge3tc,ZMqHyBm8ieBL,-1.055476630417435,1.2824788729538878,toys,0.27953844463269273,1,1,1.1358640882720088,0.23546486543596165,-0.002895806712279035,False,True,True
13974,D6M3F2n4cVDQ,cPaOjcZ1ZYUl,1.4605986700091382,1.0469266012468752,-0.8063601381779842,-1.4760707577006873,rio de janeiro,vLzJgpRoxzR3,9xdiogxz7kit,-1.035871416240674,-0.9496311094440328,computers_accessories,-0.8364408146114591,0,18,-0.3028220627902461,-0.9477459143021592,-0.0028922877692701622,False,True,True
13992,5GGcxA4Zyl4u,s8DhbTQsYoa3,-0.06286077724215516,-0.8011036129264387,0.2894590657210407,0.06799196743064306,sao carlos,qy8yEUvlIfJ0,rbYbnyUeaLLr,-1.059427844047022,1.7554736073191615,toys,0.11417318606560843,1,1,1.4475713692876155,0.083725580989033,-0.002895836168081384,False,True,True
13993,tnkL6Ir2KIBj,d1fWc7IYxxKL,-0.38601884181061136,-0.9160922097277636,-0.14762400881915963,0.3774569920254002,jales,71cSx2iGD759,fsdM6QZEnGMM,-0.6673757791941315,1.072326477332206,musical_instruments,0.4449037031997774,0,19,-0.26455841165766153,0.6355586818487617,-0.0028935318413342665,False,True,True
14012,ajKNQIkZOL5t,IsUZbxfSSJ06,-0.33985340401511765,-0.9613206960667481,-0.8102688853471501,0.3343209022190215,santo andre,KZnLP9QdYW40,keIZJltcHwUT,-1.0086538785954577,-0.6093482202907172,toys,1.838696596836631,0,1,0.443307479614985,2.0758964209348423,-0.0028942255957660696,False,True,True
14013,7cXunpsuqCRw,yGgvrk6qnj4U,-0.4783497174015989,-0.07854217305578635,-0.14635463350085623,0.4696879429023854,presidente prudente,ZCPWP1UkVqpb,0DFwTGerNafv,-1.0584124807795068,-0.7557260449867441,toys,1.437095254602283,0,5,3.4214419181442937,1.947866399682746,-0.002895454658367266,False,True,True
14018,sKuP2byprUQK,hYmzHWRaK31l,-1.6324856622889425,-0.7336761637422364,-0.8063910985516014,1.6440158125203364,sao jose dos campos,kvAXtKx8db3H,9G9sbLy1ABkN,-1.0069480683060323,2.5470375078797303,bed_bath_table,-0.7835239318699923,0,15,-0.29641288544696714,-0.8096690927712529,-0.0028956639003572073,False,True,True
14033,i4mfpUfPvWDK,nzD323bp8Mpn,-0.6168460307880801,-0.9948590144158018,0.40907446919092305,0.6170394004550231,sao paulo,hLC5wFR9HGiv,9OW1ODEpHxLL,-0.9960865823815293,-0.8547284741379988,toys,1.5237151519469463,0,1,0.2380519405237589,1.8002762362949132,-0.0028915436874106517,False,True,True
14034,VV1UYUZwLmJ6,EnJ9W0IgYape,-0.01669533944666143,-1.0491645723704974,-0.8066387815405386,0.009894215101782714,santos,blxbTMLOUNON,fsCqcprvYI3I,-1.009112242584793,1.0988992152178956,toys,0.5393981366666826,0,4,0.08015924826939912,0.7286175398884797,-0.0028955330599888147,False,True,True
14038,tC4o0iEozpQe,7vEFe20GFGoR,0.26029728732630103,-0.2072779991169614,-0.8063910985516014,-0.23138252162679976,sao paulo,bOEeiFlGwp6r,ElULPWS11hxk,1.5942733732478434,0.1378771690548726,toys,3.3112348516959056,1,2,-0.293502824253045,3.1665225278971416,-0.002868220853310985,False,True,True
