return_date,product_id,store_id,quantity
06-22-2023,612,6,2
06-22-2023,685,6,1
06-22-2023,699,3,1
06-22-2023,716,3,1
06-22-2023,801,17,1
06-22-2023,821,7,1
06-22-2023,902,6,2
06-22-2023,919,6,1
06-22-2023,1241,17,2
06-22-2023,1355,6,1
06-22-2023,1472,17,1
06-23-2023,182,13,1
06-23-2023,213,13,1
06-23-2023,265,13,1
06-23-2023,480,24,2
06-23-2023,962,13,1
06-23-2023,1410,16,1
06-27-2023,146,16,1
06-27-2023,404,16,1
06-27-2023,601,17,1
06-27-2023,668,16,1
06-27-2023,714,17,1
06-27-2023,902,17,1
06-27-2023,999,17,1
06-27-2023,1059,16,1
06-27-2023,1088,17,2
06-27-2023,1229,17,1
06-27-2023,1285,17,1
06-27-2023,1487,17,2
06-28-2023,58,15,1
06-28-2023,393,15,1
06-28-2023,544,15,1
06-28-2023,664,15,1
06-28-2023,1361,23,2
06-28-2023,1525,23,1
07-01-2023,19,6,1
07-01-2023,44,3,1
07-01-2023,1182,6,1
07-01-2023,1210,23,1
07-02-2023,70,16,1
07-02-2023,239,16,1
07-02-2023,431,16,1
07-02-2023,564,17,1
07-02-2023,1154,17,1
07-02-2023,1375,16,1
07-03-2023,465,15,1
07-03-2023,1075,13,1
07-03-2023,1114,13,2
07-03-2023,1286,13,2
07-04-2023,178,17,1
07-04-2023,477,16,1
07-04-2023,564,17,1
07-04-2023,658,17,1
07-04-2023,834,16,2
07-04-2023,896,16,1
07-04-2023,1272,16,2
07-04-2023,1293,16,2
07-05-2023,309,17,2
07-05-2023,336,23,1
07-05-2023,455,7,1
07-05-2023,568,7,2
07-05-2023,611,17,1
07-05-2023,982,7,1
07-05-2023,1234,17,1
07-05-2023,1342,17,1
07-05-2023,1362,17,1
07-05-2023,1448,17,1
07-05-2023,1520,7,1
07-06-2023,252,13,2
07-06-2023,312,15,1
07-06-2023,484,13,1
07-06-2023,484,13,1
07-06-2023,486,13,1
07-06-2023,780,13,1
07-06-2023,833,13,1
07-06-2023,1036,13,1
07-06-2023,1158,13,1
07-06-2023,1196,13,2
07-06-2023,1206,17,1
07-06-2023,1256,13,1
07-06-2023,1324,15,1
07-06-2023,1365,13,1
07-06-2023,1474,15,1
07-06-2023,1496,17,1
07-09-2023,59,3,2
07-09-2023,512,3,1
07-09-2023,929,3,1
07-09-2023,1025,3,1
07-10-2023,2,7,1
07-10-2023,166,7,1
07-10-2023,366,7,1
07-10-2023,384,7,1
07-10-2023,442,23,1
07-10-2023,962,23,1
07-10-2023,1309,7,1
07-10-2023,1458,7,1
07-11-2023,126,11,2
07-11-2023,368,11,1
07-11-2023,368,6,1
07-11-2023,371,6,1
07-11-2023,452,11,1
07-11-2023,707,24,1
07-11-2023,1039,11,1
07-11-2023,1097,6,1
07-11-2023,1289,24,1
07-11-2023,1420,24,2
07-11-2023,1439,11,1
07-12-2023,254,23,1
07-14-2023,8,24,1
07-14-2023,80,11,1
07-14-2023,103,7,1
07-14-2023,679,11,1
07-14-2023,701,11,1
07-14-2023,779,24,1
07-14-2023,827,7,1
07-14-2023,859,24,1
07-14-2023,950,7,1
07-14-2023,1100,7,1
07-14-2023,1212,11,1
07-14-2023,1284,7,1
07-14-2023,1491,11,1
07-16-2023,348,3,1
07-16-2023,517,3,1
07-16-2023,993,3,1
07-17-2023,509,24,1
07-17-2023,658,6,1
07-17-2023,663,24,1
07-17-2023,804,24,1
07-17-2023,938,24,1
07-17-2023,1241,24,1
07-20-2023,66,13,1
07-20-2023,307,13,1
07-20-2023,432,13,1
07-20-2023,451,13,1
07-20-2023,492,13,1
07-20-2023,584,13,2
07-20-2023,761,13,1
07-20-2023,830,13,1
07-20-2023,969,13,1
07-20-2023,1406,7,1
07-20-2023,1430,13,1
07-20-2023,1465,7,1
07-22-2023,122,24,1
07-22-2023,126,24,2
07-22-2023,146,24,1
07-22-2023,938,24,2
07-22-2023,1063,24,2
07-23-2023,67,7,1
07-23-2023,86,7,2
07-23-2023,88,15,1
07-23-2023,174,7,1
07-23-2023,377,15,1
07-23-2023,433,7,1
07-23-2023,467,11,1
07-23-2023,487,7,1
07-23-2023,571,23,1
07-23-2023,645,11,1
07-23-2023,663,11,2
07-23-2023,835,15,1
07-23-2023,871,23,1
07-23-2023,912,16,1
07-23-2023,945,16,1
07-23-2023,986,16,2
07-23-2023,1172,7,2
07-23-2023,1195,7,1
07-23-2023,1250,15,1
07-23-2023,1262,7,1
07-23-2023,1431,11,1
07-24-2023,153,11,1
07-24-2023,198,11,1
07-24-2023,356,16,1
07-24-2023,469,11,1
07-24-2023,510,16,1
07-24-2023,732,16,2
07-24-2023,969,11,2
07-24-2023,1309,16,1
07-24-2023,1486,16,1
07-26-2023,171,6,1
07-26-2023,1333,6,1
07-27-2023,27,17,1
07-27-2023,43,13,1
07-27-2023,112,17,1
07-27-2023,223,16,1
07-27-2023,229,17,1
07-27-2023,248,13,1
07-27-2023,419,13,1
07-27-2023,435,16,1
07-27-2023,468,17,1
07-27-2023,477,13,1
07-27-2023,483,15,1
07-27-2023,573,13,1
07-27-2023,644,13,1
07-27-2023,656,13,1
07-27-2023,715,15,1
07-27-2023,786,13,1
07-27-2023,915,13,1
07-27-2023,996,16,1
07-27-2023,1016,17,1
07-27-2023,1086,17,1
07-27-2023,1125,13,2
07-27-2023,1128,13,1
07-27-2023,1148,15,1
07-27-2023,1170,13,1
07-27-2023,1175,13,1
07-27-2023,1201,17,2
07-27-2023,1219,17,1
07-27-2023,1231,15,1
07-27-2023,1305,13,1
07-27-2023,1396,16,1
07-27-2023,1529,15,1
07-28-2023,61,13,1
07-28-2023,203,3,2
07-28-2023,291,3,1
07-28-2023,504,3,1
07-28-2023,535,3,2
07-28-2023,632,6,2
07-28-2023,782,6,2
07-28-2023,1044,6,1
07-28-2023,1446,3,1
07-28-2023,1453,13,1
07-28-2023,1478,3,1
07-29-2023,143,3,1
07-29-2023,343,3,1
07-29-2023,448,11,1
07-29-2023,669,3,1
07-29-2023,790,11,1
07-29-2023,950,11,2
07-29-2023,998,3,1
08-01-2023,412,7,1
08-01-2023,687,7,2
08-01-2023,992,7,2
08-01-2023,1314,7,2
08-02-2023,139,24,1
08-02-2023,324,24,1
08-02-2023,471,24,2
08-02-2023,527,24,1
08-02-2023,557,24,1
08-02-2023,706,24,1
08-02-2023,1265,24,1
08-02-2023,1550,24,1
08-03-2023,406,16,1
08-03-2023,553,16,2
08-03-2023,854,16,1
08-03-2023,1166,16,1
08-03-2023,1177,16,1
08-03-2023,1343,16,1
08-03-2023,1357,16,2
08-04-2023,29,13,2
08-04-2023,105,17,2
08-04-2023,180,17,2
08-04-2023,240,13,1
08-04-2023,261,17,1
08-04-2023,269,7,1
08-04-2023,271,17,1
08-04-2023,424,7,2
08-04-2023,616,13,1
08-04-2023,837,7,1
08-04-2023,999,13,1
08-04-2023,1053,7,1
08-04-2023,1199,13,1
08-04-2023,1324,7,1
08-04-2023,1330,13,1
08-04-2023,1426,13,1
08-04-2023,1435,13,2
08-05-2023,592,6,1
08-05-2023,874,6,1
08-05-2023,1533,6,2
08-06-2023,24,13,1
08-06-2023,62,13,1
08-06-2023,79,13,1
08-06-2023,250,13,1
08-06-2023,1108,13,1
08-06-2023,1145,13,1
08-06-2023,1550,13,1
08-07-2023,40,7,1
08-07-2023,145,7,2
08-07-2023,149,11,1
08-07-2023,233,16,1
08-07-2023,345,16,2
08-07-2023,449,16,1
08-07-2023,593,7,1
08-07-2023,810,16,1
08-07-2023,1185,7,1
08-07-2023,1289,11,1
08-08-2023,715,13,1
08-08-2023,865,13,1
08-08-2023,1178,13,1
08-11-2023,427,15,1
08-11-2023,777,23,1
08-11-2023,854,15,2
08-11-2023,1116,15,1
08-11-2023,1180,15,1
08-11-2023,1249,23,2
08-11-2023,1432,23,1
08-12-2023,82,3,2
08-12-2023,299,6,1
08-12-2023,400,15,1
08-12-2023,1175,6,1
08-12-2023,1261,6,1
08-12-2023,1376,15,1
08-13-2023,199,3,1
08-13-2023,279,3,2
08-13-2023,284,3,1
08-13-2023,342,16,1
08-13-2023,526,16,1
08-13-2023,572,3,1
08-13-2023,770,11,1
08-13-2023,1339,3,1
08-13-2023,1429,3,1
08-14-2023,558,11,1
08-14-2023,579,17,1
08-14-2023,1230,17,1
08-14-2023,1374,11,2
08-15-2023,58,17,1
08-15-2023,123,7,1
08-15-2023,294,17,2
08-15-2023,357,17,1
08-15-2023,437,17,1
08-15-2023,514,17,1
08-15-2023,610,7,1
08-15-2023,684,7,1
08-15-2023,823,17,2
08-15-2023,958,7,1
08-15-2023,1022,17,1
08-15-2023,1096,17,1
08-15-2023,1285,17,1
08-15-2023,1379,7,1
08-15-2023,1431,7,1
08-16-2023,113,16,1
08-16-2023,905,16,1
08-16-2023,961,16,1
08-16-2023,1073,24,1
08-17-2023,130,6,1
08-17-2023,868,15,1
08-17-2023,953,6,2
08-18-2023,163,15,1
08-18-2023,313,15,2
08-18-2023,382,3,1
08-19-2023,322,3,1
08-19-2023,1096,3,1
08-19-2023,1123,3,1
08-19-2023,1155,3,2
08-19-2023,1178,3,1
08-21-2023,475,24,1
08-21-2023,516,24,1
08-21-2023,680,24,2
08-21-2023,836,24,1
08-21-2023,1287,24,2
08-21-2023,1298,24,2
08-22-2023,76,17,1
08-22-2023,376,17,2
08-22-2023,611,17,1
08-22-2023,872,11,1
08-22-2023,975,17,2
08-22-2023,1005,11,1
08-22-2023,1231,17,1
08-22-2023,1357,17,1
08-22-2023,1479,17,1
08-23-2023,119,24,1
08-23-2023,287,11,2
08-23-2023,427,24,2
08-23-2023,549,24,1
08-23-2023,575,24,2
08-23-2023,794,24,2
08-23-2023,915,24,1
08-23-2023,1266,11,2
08-23-2023,1272,11,1
08-23-2023,1407,11,1
08-23-2023,1461,24,2
08-24-2023,50,16,1
08-24-2023,413,16,1
08-24-2023,1256,16,1
08-24-2023,1429,16,1
08-25-2023,182,24,1
08-25-2023,231,24,1
08-25-2023,648,24,2
08-25-2023,715,24,1
08-25-2023,1036,24,1
08-25-2023,1463,24,1
08-25-2023,1475,24,1
08-26-2023,22,17,1
08-26-2023,49,23,1
08-26-2023,57,23,1
08-26-2023,79,23,1
08-26-2023,399,17,2
08-26-2023,641,17,1
08-26-2023,645,6,1
08-26-2023,734,23,1
08-26-2023,798,6,1
08-26-2023,860,17,1
08-26-2023,1301,17,1
08-26-2023,1376,17,2
08-27-2023,469,13,1
08-28-2023,29,15,2
08-28-2023,258,15,1
08-28-2023,850,15,1
08-28-2023,1158,15,2
08-28-2023,1522,6,1
08-29-2023,1251,3,1
08-29-2023,1417,3,2
08-29-2023,1519,3,1
08-30-2023,1050,7,1
08-30-2023,1389,7,1
09-01-2023,521,13,1
09-01-2023,1132,13,1
09-02-2023,132,15,2
09-02-2023,381,3,1
09-02-2023,468,3,1
09-02-2023,517,15,1
09-02-2023,541,3,1
09-02-2023,1210,11,1
09-02-2023,1395,16,1
09-02-2023,1400,15,1
09-02-2023,1450,11,1
09-02-2023,1519,11,1
09-02-2023,1519,16,1
09-03-2023,428,6,1
09-03-2023,812,6,1
09-03-2023,1417,6,1
09-04-2023,320,23,1
09-04-2023,603,23,1
09-04-2023,1232,15,1
09-04-2023,1416,15,1
09-05-2023,74,7,1
09-05-2023,286,7,1
09-05-2023,903,7,1
09-06-2023,10,7,1
09-06-2023,205,24,1
09-06-2023,689,24,1
09-06-2023,1008,24,1
09-06-2023,1061,7,1
09-06-2023,1151,7,1
09-06-2023,1423,7,1
09-06-2023,1432,24,1
09-07-2023,264,11,2
09-07-2023,585,24,1
09-07-2023,767,24,1
09-07-2023,774,11,2
09-07-2023,1422,11,2
09-07-2023,1437,11,2
09-08-2023,69,6,1
09-08-2023,125,15,1
09-08-2023,240,15,1
09-08-2023,298,6,1
09-08-2023,334,15,1
09-08-2023,574,6,1
09-08-2023,595,11,1
09-08-2023,616,6,1
09-08-2023,770,6,1
09-08-2023,832,11,1
09-08-2023,861,6,1
09-08-2023,1019,7,1
09-08-2023,1106,7,2
09-08-2023,1202,7,1
09-08-2023,1346,7,2
09-08-2023,1389,11,1
09-08-2023,1451,6,1
09-08-2023,1494,15,1
09-08-2023,1540,11,1
09-09-2023,87,7,1
09-09-2023,432,7,1
09-09-2023,1039,7,1
09-10-2023,176,13,2
09-10-2023,335,13,1
09-10-2023,653,11,1
09-10-2023,754,13,1
09-10-2023,863,11,1
09-10-2023,944,13,1
09-10-2023,953,11,1
09-10-2023,988,13,1
09-10-2023,1064,11,1
09-10-2023,1224,13,1
09-10-2023,1392,13,1
09-11-2023,618,13,1
09-11-2023,845,13,1
09-11-2023,879,23,2
09-11-2023,1461,23,1
09-12-2023,177,3,1
09-12-2023,886,3,1
09-12-2023,910,23,1
09-12-2023,992,3,1
09-13-2023,898,24,1
09-13-2023,919,24,1
09-13-2023,1488,24,1
09-14-2023,258,17,1
09-14-2023,259,17,1
09-14-2023,407,17,1
09-14-2023,464,3,1
09-14-2023,630,3,1
09-14-2023,862,17,1
09-14-2023,1471,3,1
09-15-2023,26,24,2
09-15-2023,1204,24,1
09-15-2023,1511,24,1
09-16-2023,790,23,1
09-17-2023,10,13,1
09-17-2023,428,6,1
09-17-2023,854,13,2
09-17-2023,924,6,1
09-17-2023,1213,13,1
09-17-2023,1218,6,1
09-17-2023,1477,6,1
09-18-2023,4,15,1
09-18-2023,28,13,2
09-18-2023,159,13,1
09-18-2023,374,13,2
09-18-2023,570,15,1
09-18-2023,577,15,1
09-18-2023,598,15,1
09-18-2023,821,6,1
09-18-2023,1068,13,1
09-18-2023,1118,15,1
09-18-2023,1214,13,1
09-18-2023,1452,13,1
09-18-2023,1546,13,1
09-19-2023,1264,7,1
09-20-2023,123,17,1
09-20-2023,325,16,1
09-20-2023,325,3,1
09-20-2023,336,3,1
09-20-2023,675,17,2
09-20-2023,772,16,1
09-20-2023,832,3,2
09-20-2023,893,16,2
09-20-2023,954,23,1
09-20-2023,1011,16,1
09-20-2023,1043,23,1
09-20-2023,1174,16,1
09-20-2023,1208,3,1
09-20-2023,1211,17,1
09-20-2023,1321,16,1
09-20-2023,1425,3,1
09-21-2023,42,17,1
09-21-2023,45,17,1
09-21-2023,457,17,1
09-21-2023,486,17,1
09-21-2023,623,17,1
09-21-2023,985,17,1
09-21-2023,1098,17,1
09-21-2023,1178,17,1
09-21-2023,1211,17,1
09-21-2023,1365,17,1
09-21-2023,1413,17,1
09-22-2023,17,17,1
09-22-2023,466,17,1
09-22-2023,668,17,1
09-22-2023,755,17,1
09-22-2023,1407,17,2
09-23-2023,45,24,1
09-23-2023,164,17,2
09-23-2023,289,17,1
09-23-2023,343,16,1
09-23-2023,450,17,1
09-23-2023,463,17,1
09-23-2023,471,3,1
09-23-2023,502,17,1
09-23-2023,753,3,1
09-23-2023,789,17,1
09-23-2023,859,16,1
09-23-2023,874,24,1
09-23-2023,926,17,1
09-23-2023,1206,17,1
09-23-2023,1302,17,1
09-23-2023,1418,17,1
09-23-2023,1450,17,1
09-23-2023,1525,16,1
09-27-2023,261,16,1
09-27-2023,267,15,1
09-27-2023,453,16,1
09-27-2023,552,15,1
09-27-2023,664,15,1
09-27-2023,714,11,1
09-27-2023,779,16,1
09-27-2023,907,16,1
09-27-2023,947,15,1
09-27-2023,995,15,2
09-27-2023,1241,15,1
09-27-2023,1454,15,1
09-29-2023,370,16,1
09-29-2023,666,16,1
09-29-2023,1446,16,2
10-02-2023,40,13,1
10-02-2023,125,24,1
10-02-2023,529,13,1
10-02-2023,629,13,1
10-02-2023,768,13,1
10-02-2023,964,13,2
10-02-2023,1118,13,1
10-02-2023,1266,13,1
10-02-2023,1432,13,2
10-03-2023,265,15,1
10-03-2023,458,15,1
10-03-2023,688,15,1
10-03-2023,1342,15,1
10-03-2023,1396,15,1
10-03-2023,1472,15,1
10-04-2023,125,23,1
10-04-2023,139,24,1
10-04-2023,180,24,1
10-04-2023,336,24,1
10-04-2023,563,24,1
10-05-2023,188,13,1
10-06-2023,774,17,2
10-06-2023,1031,17,1
10-06-2023,1057,17,1
10-07-2023,195,23,2
10-07-2023,356,3,1
10-07-2023,384,23,2
10-07-2023,386,23,1
10-07-2023,472,6,1
10-07-2023,579,3,1
10-07-2023,595,23,1
10-07-2023,710,6,1
10-07-2023,1187,23,1
10-07-2023,1431,3,1
10-08-2023,629,23,1
10-08-2023,911,23,1
10-09-2023,127,7,1
10-09-2023,357,7,1
10-09-2023,678,7,1
10-09-2023,906,7,2
10-09-2023,1354,7,2
10-10-2023,322,17,2
10-10-2023,332,17,1
10-10-2023,405,11,2
10-10-2023,566,17,1
10-10-2023,581,17,1
10-10-2023,632,17,2
10-10-2023,709,17,1
10-10-2023,727,11,1
10-10-2023,735,11,2
10-10-2023,845,17,1
10-10-2023,882,17,1
10-10-2023,959,17,1
10-10-2023,1226,17,1
10-10-2023,1337,17,1
10-10-2023,1377,11,1
10-10-2023,1406,11,2
10-10-2023,1497,11,1
10-10-2023,1503,17,1
10-12-2023,561,3,1
10-12-2023,1392,3,1
10-13-2023,258,11,2
10-13-2023,455,11,1
10-13-2023,844,11,1
10-13-2023,1353,11,1
10-13-2023,1377,11,1
10-13-2023,1515,11,2
10-13-2023,1523,11,1
10-14-2023,3,17,2
10-14-2023,8,17,1
10-14-2023,490,17,1
10-14-2023,552,17,1
10-14-2023,572,17,1
10-14-2023,613,16,2
10-14-2023,636,17,1
10-14-2023,678,16,1
10-14-2023,776,17,1
10-14-2023,1098,16,1
10-14-2023,1129,17,1
10-14-2023,1140,17,1
10-14-2023,1292,17,1
10-14-2023,1398,17,1
10-14-2023,1514,17,1
10-15-2023,36,15,1
10-15-2023,351,13,1
10-15-2023,396,15,1
10-15-2023,404,11,1
10-15-2023,490,11,2
10-15-2023,536,11,2
10-15-2023,777,13,1
10-15-2023,802,11,2
10-15-2023,919,15,2
10-15-2023,952,16,1
10-15-2023,954,16,1
10-15-2023,1154,15,1
10-15-2023,1237,15,2
10-15-2023,1418,11,1
10-15-2023,1484,13,1
10-15-2023,1490,6,1
10-15-2023,1539,6,1
10-16-2023,115,11,1
10-16-2023,255,15,1
10-16-2023,330,13,1
10-16-2023,477,13,1
10-16-2023,610,11,2
10-16-2023,675,15,1
10-16-2023,785,3,1
10-16-2023,809,11,2
10-16-2023,938,23,1
10-16-2023,1012,11,1
10-16-2023,1068,11,1
10-16-2023,1142,13,1
10-16-2023,1412,13,1
10-17-2023,236,16,1
10-18-2023,938,11,1
10-18-2023,985,11,2
10-19-2023,163,7,1
10-19-2023,416,7,2
10-19-2023,444,24,1
10-19-2023,503,6,1
10-19-2023,549,7,1
10-19-2023,581,24,1
10-19-2023,621,24,1
10-19-2023,836,6,2
10-19-2023,859,7,1
10-19-2023,957,24,2
10-19-2023,1021,24,1
10-19-2023,1144,24,1
10-19-2023,1149,7,2
10-19-2023,1204,7,1
10-19-2023,1403,24,1
10-19-2023,1424,24,1
10-19-2023,1439,24,1
10-19-2023,1461,7,2
10-20-2023,96,7,1
10-20-2023,242,7,1
10-20-2023,245,7,1
10-20-2023,408,7,1
10-20-2023,559,7,1
10-20-2023,787,7,1
10-20-2023,1148,7,1
10-21-2023,180,13,1
10-21-2023,562,17,1
10-21-2023,617,17,1
10-21-2023,887,17,1
10-21-2023,908,17,1
10-21-2023,1019,17,1
10-21-2023,1099,13,1
10-21-2023,1117,13,1
10-21-2023,1410,13,1
10-22-2023,59,7,1
10-22-2023,62,24,1
10-22-2023,234,7,1
10-22-2023,311,7,1
10-22-2023,325,7,1
10-22-2023,364,7,2
10-22-2023,387,3,1
10-22-2023,469,24,1
10-22-2023,476,24,1
10-22-2023,613,15,1
10-22-2023,631,15,1
10-22-2023,644,15,2
10-22-2023,687,3,1
10-22-2023,782,16,2
10-22-2023,797,3,1
10-22-2023,904,24,2
10-22-2023,918,7,1
10-22-2023,929,7,2
10-22-2023,1004,15,1
10-23-2023,66,23,2
10-23-2023,224,23,1
10-23-2023,300,16,1
10-23-2023,755,16,1
10-23-2023,1009,23,1
10-23-2023,1223,23,1
10-24-2023,11,6,1
10-24-2023,123,6,2
10-24-2023,369,6,1
10-24-2023,437,6,1
10-24-2023,457,6,2
10-24-2023,908,6,1
10-24-2023,1512,6,1
10-26-2023,54,17,1
10-26-2023,739,17,1
10-27-2023,554,3,1
10-27-2023,820,15,1
10-27-2023,1014,3,1
10-27-2023,1253,6,2
10-27-2023,1487,3,2
11-01-2023,444,7,1
11-01-2023,939,7,1
11-01-2023,1392,7,1
11-01-2023,1447,7,1
11-02-2023,22,7,1
11-02-2023,126,15,1
11-02-2023,470,7,1
11-02-2023,495,7,2
11-02-2023,608,15,1
11-02-2023,869,7,1
11-02-2023,982,15,1
11-02-2023,993,15,1
11-02-2023,1194,7,1
11-02-2023,1230,15,1
11-02-2023,1232,15,1
11-02-2023,1330,15,1
11-03-2023,37,17,1
11-03-2023,242,17,1
11-03-2023,792,17,1
11-03-2023,993,17,1
11-03-2023,1136,17,1
11-03-2023,1197,17,1
11-03-2023,1418,17,1
11-04-2023,18,15,1
11-04-2023,169,13,1
11-04-2023,184,13,1
11-04-2023,305,13,1
11-04-2023,485,13,1
11-04-2023,900,15,1
11-04-2023,1143,13,1
11-06-2023,390,3,2
11-06-2023,1086,3,1
11-06-2023,1236,3,1
11-07-2023,6,6,1
11-07-2023,198,3,1
11-07-2023,591,3,1
11-07-2023,623,7,1
11-07-2023,679,3,1
11-07-2023,849,6,1
11-07-2023,941,3,1
11-07-2023,1040,6,1
11-07-2023,1167,6,1
11-07-2023,1273,6,1
11-07-2023,1501,7,1
11-08-2023,249,7,1
11-08-2023,380,24,1
11-08-2023,825,7,1
11-08-2023,1018,24,1
11-08-2023,1064,7,1
11-08-2023,1142,24,1
11-08-2023,1171,7,1
11-08-2023,1337,24,2
11-09-2023,660,24,1
11-09-2023,1139,23,2
11-09-2023,1428,24,1
11-10-2023,165,17,1
11-10-2023,165,6,1
11-10-2023,403,6,1
11-10-2023,451,6,1
11-10-2023,583,17,1
11-10-2023,626,17,1
11-10-2023,672,17,1
11-10-2023,693,17,1
11-10-2023,809,17,1
11-10-2023,1113,17,1
11-10-2023,1423,6,1
11-10-2023,1464,6,1
11-10-2023,1556,6,2
11-11-2023,120,3,1
11-11-2023,177,3,1
11-11-2023,409,3,1
11-11-2023,435,3,1
11-11-2023,558,3,1
11-11-2023,643,3,1
11-11-2023,1121,3,1
11-11-2023,1290,3,1
11-11-2023,1357,3,1
11-13-2023,237,7,2
11-13-2023,297,15,1
11-13-2023,442,15,1
11-13-2023,521,7,1
11-13-2023,738,15,1
11-13-2023,1089,7,1
11-13-2023,1113,7,1
11-13-2023,1187,15,1
11-13-2023,1264,15,1
11-13-2023,1342,7,1
11-13-2023,1460,15,1
11-14-2023,284,24,2
11-14-2023,398,24,1
11-14-2023,404,24,1
11-14-2023,848,24,1
11-14-2023,1537,24,1
11-15-2023,90,24,1
11-15-2023,202,16,1
11-15-2023,261,3,1
11-15-2023,351,3,1
11-15-2023,544,3,1
11-15-2023,694,3,1
11-15-2023,800,11,2
11-15-2023,880,3,1
11-15-2023,1089,16,1
11-15-2023,1196,16,2
11-15-2023,1339,11,1
11-15-2023,1360,16,2
11-15-2023,1464,16,1
11-16-2023,128,13,1
11-16-2023,695,11,1
11-16-2023,1004,13,1
11-16-2023,1193,11,1
11-16-2023,1482,11,1
11-16-2023,1495,23,1
11-16-2023,1555,13,1
11-17-2023,16,15,2
11-17-2023,536,15,1
11-17-2023,710,15,1
11-17-2023,774,15,1
11-17-2023,937,15,1
11-17-2023,1278,15,2
11-17-2023,1456,15,1
11-18-2023,350,6,1
11-18-2023,577,13,2
11-18-2023,649,13,1
11-18-2023,836,13,1
11-18-2023,1167,13,1
11-18-2023,1207,13,1
11-18-2023,1268,13,2
11-18-2023,1401,6,2
11-19-2023,1156,23,1
11-21-2023,36,6,1
11-21-2023,172,17,1
11-21-2023,328,16,1
11-21-2023,394,6,2
11-21-2023,470,16,1
11-21-2023,553,6,2
11-21-2023,688,16,1
11-21-2023,713,6,1
11-21-2023,743,16,1
11-21-2023,778,23,1
11-21-2023,913,16,1
11-21-2023,944,16,1
11-21-2023,1177,17,2
11-21-2023,1233,6,2
11-21-2023,1320,16,1
11-21-2023,1362,16,1
11-21-2023,1386,16,1
11-21-2023,1386,17,1
11-21-2023,1402,16,1
11-21-2023,1454,23,2
11-22-2023,22,17,1
11-22-2023,337,16,1
11-22-2023,353,16,1
11-22-2023,357,17,1
11-22-2023,485,16,2
11-22-2023,514,16,1
11-22-2023,615,16,1
11-22-2023,860,16,1
11-22-2023,1073,17,2
11-22-2023,1087,17,1
11-22-2023,1210,17,1
11-22-2023,1401,16,1
11-24-2023,124,16,1
11-24-2023,582,16,1
11-24-2023,1072,16,1
11-25-2023,101,24,1
11-25-2023,228,16,1
11-25-2023,321,16,1
11-25-2023,334,13,1
11-25-2023,552,24,1
11-25-2023,560,16,1
11-25-2023,897,13,1
11-25-2023,970,24,1
11-25-2023,1080,24,2
11-25-2023,1252,13,1
11-25-2023,1313,24,1
11-25-2023,1332,13,1
11-25-2023,1343,13,1
11-25-2023,1483,13,1
11-25-2023,1500,13,1
11-26-2023,7,6,1
11-26-2023,32,11,1
11-26-2023,107,11,1
11-26-2023,296,6,1
11-26-2023,465,6,1
11-26-2023,709,6,1
11-26-2023,948,11,1
11-26-2023,995,6,1
11-26-2023,1454,11,1
11-27-2023,194,15,1
11-27-2023,337,15,1
11-27-2023,354,11,1
11-27-2023,543,11,1
11-27-2023,1275,15,1
11-27-2023,1497,11,1
11-27-2023,1500,15,1
11-28-2023,64,11,1
11-28-2023,74,3,1
11-28-2023,127,17,1
11-28-2023,533,11,1
11-28-2023,591,3,1
11-28-2023,840,3,1
11-28-2023,917,17,1
11-28-2023,1093,17,1
11-28-2023,1158,11,1
11-28-2023,1166,11,1
11-28-2023,1348,3,2
11-28-2023,1417,3,1
11-28-2023,1447,17,1
11-30-2023,546,13,1
11-30-2023,562,13,2
11-30-2023,953,13,1
11-30-2023,1270,13,2
11-30-2023,1397,13,1
11-30-2023,1549,13,1
12-01-2023,152,6,1
12-01-2023,169,6,2
12-01-2023,958,6,1
12-01-2023,1208,6,1
12-01-2023,1263,6,1
12-01-2023,1268,6,1
12-01-2023,1299,6,1
12-01-2023,1435,6,1
12-01-2023,1484,6,1
12-02-2023,269,7,2
12-02-2023,1084,7,1
12-02-2023,1431,7,1
12-03-2023,359,15,2
12-03-2023,538,23,1
12-03-2023,936,15,1
12-03-2023,1338,15,1
12-03-2023,1416,15,1
12-03-2023,1443,15,2
12-03-2023,1475,15,1
12-04-2023,22,7,1
12-04-2023,495,11,2
12-04-2023,576,7,1
12-04-2023,665,7,1
12-04-2023,899,7,1
12-04-2023,1139,11,1
12-04-2023,1369,7,1
12-04-2023,1519,11,1
12-04-2023,1544,11,1
12-05-2023,16,16,1
12-05-2023,40,23,1
12-05-2023,121,15,1
12-05-2023,561,16,1
12-05-2023,765,15,1
12-05-2023,919,16,2
12-05-2023,1064,16,1
12-05-2023,1201,16,1
12-05-2023,1534,15,1
12-06-2023,92,15,1
12-06-2023,195,15,1
12-06-2023,211,15,1
12-06-2023,361,15,2
12-06-2023,371,15,1
12-06-2023,1128,15,1
12-07-2023,11,17,2
12-07-2023,504,24,1
12-07-2023,540,17,1
12-07-2023,791,24,1
12-07-2023,947,17,1
12-07-2023,1140,17,1
12-07-2023,1260,17,1
12-07-2023,1261,17,1
12-07-2023,1350,17,1
12-07-2023,1442,17,1
12-08-2023,536,16,1
12-08-2023,1510,16,1
12-09-2023,460,3,1
12-09-2023,521,3,2
12-09-2023,862,3,2
12-09-2023,1388,3,1
12-10-2023,214,7,1
12-10-2023,769,7,1
12-10-2023,1179,7,2
